   5 46     6.4    3183    701.7   12.8  54    3.7   79  13.3
   5 48     6.4    3197    700.5   12.8  54    3.7   79  13.2
   5 50     6.4    3209    699.4   12.7  54    3.7   78  13.2
   5 52     6.4    3224    698.3   12.7  53    3.4   77  13.1
   5 54     6.4    3236    697.2   12.7  52    3.1   77  13.0
   5 56     6.6    3250    696.0   12.6  51    2.8   76  12.9
   5 58     6.6    3263    695.0   12.7  51    2.8   75  12.8
   6  0     6.6    3277    693.8   12.6  50    2.5   74  12.7
   6  2     6.6    3287    693.0   12.6  48    1.9   73  12.6
   6  4     6.6    3299    692.0   12.5  47    1.5   72  12.4
   6  6     6.5    3312    691.0   12.5  46    1.2   70  12.3
   6  8     6.6    3328    689.6   12.4  46    1.1   69  12.2
   6 10     6.6    3342    688.4   12.3  45    0.7   67  12.1
   6 12     6.7    3357    687.3   12.2  45    0.6   66  12.0
   6 14     6.6    3369    686.3   12.1  45    0.5   65  12.0
   6 16     6.6    3381    685.3   12.0  45    0.5   64  11.9
   6 18     6.6    3396    684.1   11.9  45    0.4   62  11.8
   6 20     6.6    3408    683.1   11.8  44    0.0   61  11.7
   6 22     6.6    3422    681.9   11.8  44    0.0   60  11.6
   6 24     6.7    3437    680.7   11.7  43   -0.4   60  11.6
   6 26     6.6    3449    679.8   11.6  42   -0.9   59  11.6
   6 28     6.7    3463    678.6   11.5  42   -0.9   59  11.6
   6 30     6.6    3475    677.6   11.5  42   -0.9   59  11.6
   6 32     6.8    3490    676.4   11.4  42   -1.0   60  11.7
   6 34     6.8    3502    675.5   11.3  43   -0.8   60  11.9
   6 36     6.7    3514    674.5   11.2  44   -0.6   61  12.0
   6 38     6.6    3526    673.5   11.1  45   -0.4   62  12.2
   6 40     6.6    3541    672.3   11.0  46   -0.2   64  12.4
   6 42     6.6    3555    671.2   10.9  47    0.0   65  12.6
   6 44     6.6    3567    670.2   10.8  47    0.0   67  12.7
   6 46     6.6    3579    669.2   10.7  48    0.2   68  12.8
   6 48     6.5    3591    668.2   10.7  47   -0.1   70  12.9
   6 50     6.6    3606    667.1   10.6  47   -0.2   71  12.9
   6 52     6.5    3618    666.1   10.6  46   -0.5   72  13.0
   6 54     6.4    3630    665.1   10.5  46   -0.6   74  13.0
   6 56     6.4    3642    664.2   10.5  46   -0.6   75  13.0
   6 58     6.5    3657    663.0   10.4  46   -0.7   76  13.0
   7  0     6.5    3671    661.9   10.2  46   -0.9   77  13.1
   7  2     6.5    3685    660.8   10.1  46   -1.0   78  13.1
   7  4     6.6    3699    659.6   10.0  47   -0.8   79  13.2
   7  6     6.6    3711    658.7    9.9  47   -0.9   79  13.3
   7  8     6.6    3724    657.7    9.8  47   -1.0   80  13.5
   7 10     6.5    3736    656.8    9.7  47   -1.1   81  13.5
   7 12     6.6    3752    655.5    9.6  47   -1.1   81  13.6
   7 14     6.5    3762    654.7    9.4  47   -1.3   82  13.7
   7 16     6.6    3776    653.6    9.3  47   -1.4   83  13.7
   7 18     6.7    3791    652.4    9.1  47   -1.6   83  13.7
   7 20     6.6    3805    651.3    9.1  46   -1.9   83  13.7
   7 22     6.6    3817    650.4    9.0  45   -2.3   84  13.7
   7 24     6.8    3833    649.1    8.9  45   -2.4   84  13.6
   7 26     6.9    3849    647.8    8.9  45   -2.4   84  13.5
   7 28     6.9    3863    646.7    8.9  45   -2.4   84  13.4
   7 30     6.9    3877    645.6    8.8  45   -2.5   84  13.3
   7 32     6.8    3890    644.7    8.8  45   -2.5   83  13.2
   7 34     6.8    3902    643.7    8.7  44   -2.9   83  13.0
   7 36     6.8    3914    642.8    8.7  42   -3.5   82  12.9
   7 38     6.7    3926    641.9    8.6  39   -4.6   82  12.7
   7 40     6.8    3940    640.8    8.6  39   -4.6   81  12.5
